GeoUID_csd,Type_csd,Region Name_csd,Area (sq km)_csd,Population_csd,Dwellings_csd,Households_csd,CD_UID_csd,PR_UID_csd,CMA_UID_csd,total_occupied_private_dwellings_csd,single_detached_houses_csd,apartment_in_building_plus_5_csd,semi_detached_house_csd,row_house_csd,apartment_in_duplex_csd,apartment_in_building_less_5_csd,households_more_than_30_csd,median_shelter_costs_owned_csd,median_shelter_costs_rented_csd,single_detached_houses_pct_csd,semi_detached_house_pct_csd,row_house_pct_csd,apartment_in_duplex_pct_csd,apartment_in_building_less_5_pct_csd,apartment_in_building_plus_5_pct_csd,pop_density_csd
3552058,CSD,Chapleau 75 (IRI),1.1689,0,0,0,3552,35,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
3552092,CSD,Chapleau (TP),13.1977,1942,973,867,3552,35,,870,625,0,30,45,65,90,60,775,800,0.7183908045977011,0.034482758620689655,0.05172413793103448,0.07471264367816093,0.10344827586206896,0,147.14685134531018
3552093,CSD,"Sudbury, Unorganized, North Part (NO)",35377.1733,2902,2837,1367,3552,35,,1370,1310,0,20,0,10,5,170,675,1000,0.9562043795620438,0.014598540145985401,0,0.0072992700729927005,0.0036496350364963502,0,0.08203029607229811
3553005,CSD,Greater Sudbury / Grand Sudbury (CV),3186.2598,166004,75967,71476,3553,35,35580,71480,43325,4785,3280,2915,4475,12045,12260,1240,1000,0.6061135982092893,0.04588696138780078,0.04078063794068271,0.06260492445439284,0.16850867375489648,0.0669418019026301,52.09995744854202
3553040,CSD,Wahnapitei 11 (IRI),10.5917,124,69,49,3553,35,35580,50,45,0,0,5,0,0,NA,NA,NA,0.9,0,0.1,0,0,0,11.707280228858446
3554001,CSD,Coleman (TP),177.9517,517,295,236,3554,35,,235,225,0,0,0,0,0,25,725,NA,0.9574468085106383,0,0,0,0,0,2.905282725593518
3554006,CSD,Latchford (T),152.255,355,206,169,3554,35,,165,165,0,0,0,0,0,30,820,NA,1,0,0,0,0,0,2.3316147252963777
3554008,CSD,Cobalt (T),2.0667,989,542,454,3554,35,,455,340,0,0,5,35,50,60,632,800,0.7472527472527473,0,0.01098901098901099,0.07692307692307693,0.10989010989010989,0,478.540668698892
3554014,CSD,Harris (TP),49.812,530,217,205,3554,35,,205,205,0,5,0,0,0,0,785,NA,1,0.024390243902439025,0,0,0,0,10.640006424154823
3554020,CSD,Temiskaming Shores (CY),176.6664,9634,4539,4263,3554,35,,4265,3345,45,75,30,140,590,710,920,850,0.7842907385697538,0.017584994138335287,0.007033997655334115,0.032825322391559206,0.13833528722157093,0.010550996483001172,54.532157784389106
3554021,CSD,Hudson (TP),90.2845,530,325,213,3554,35,,215,205,0,5,0,0,0,25,870,NA,0.9534883720930233,0.023255813953488372,0,0,0,0,5.870332116808534
3554024,CSD,Kerns (TP),90.6561,330,129,121,3554,35,,120,120,0,0,0,0,0,0,950,NA,1,0,0,0,0,0,3.6401301181056764
3554026,CSD,Harley (TP),92.3393,524,200,187,3554,35,,190,175,0,0,0,0,0,15,1200,NA,0.9210526315789473,0,0,0,0,0,5.674723546745535
3554029,CSD,Casey (TP),80.8019,341,140,127,3554,35,,125,130,0,0,0,0,0,20,1030,NA,1.04,0,0,0,0,0,4.220197792378644
3554032,CSD,Brethour (TP),81.9726,105,48,38,3554,35,,40,35,0,0,0,0,0,NA,NA,NA,0.875,0,0,0,0,0,1.2809158182124272
3554034,CSD,Hilliard (TP),91.2675,215,93,87,3554,35,,85,85,0,0,0,0,0,NA,650,NA,1,0,0,0,0,0,2.3557126030624262
3554036,CSD,Armstrong (TP),90.163,1199,523,502,3554,35,,500,385,0,25,20,15,50,50,870,700,0.77,0.05,0.04,0.03,0.1,0,13.29813781706465
3554038,CSD,Thornloe (VL),6.5898,92,53,48,3554,35,,50,35,0,0,0,5,5,NA,840,NA,0.7,0,0,0.1,0.1,0,13.960969983914534
3554042,CSD,James (TP),85.3967,348,224,181,3554,35,,180,160,0,0,0,0,20,30,840,572,0.8888888888888888,0,0,0,0.1111111111111111,0,4.075098920684289
3554044,CSD,Charlton and Dack (MU),92.7354,686,280,261,3554,35,,260,255,0,0,0,0,0,30,890,NA,0.9807692307692307,0,0,0,0,0,7.397390856134766
3554049,CSD,Evanturel (TP),89.2084,502,203,193,3554,35,,190,175,0,0,0,5,5,0,645,NA,0.9210526315789473,0,0,0.02631578947368421,0.02631578947368421,0,5.627272768035297
3554052,CSD,Englehart (T),2.9177,1442,720,684,3554,35,,680,500,0,10,20,15,135,80,930,650,0.7352941176470589,0.014705882352941176,0.029411764705882353,0.022058823529411766,0.19852941176470587,0,494.2249031771601
3554054,CSD,Chamberlain (TP),110.8065,311,145,132,3554,35,,130,125,0,0,0,0,0,NA,780,NA,0.9615384615384616,0,0,0,0,0,2.8066945531173713
3554056,CSD,Matachewan (TP),539.5577,268,202,134,3554,35,,130,135,0,0,0,0,0,NA,680,NA,1.0384615384615385,0,0,0,0,0,0.4967031329550112
3554057,CSD,Matachewan 72 (IRI),33.0948,66,35,29,3554,35,,30,30,0,0,0,0,0,NA,NA,NA,1,0,0,0,0,0,1.994271003299612
3554058,CSD,McGarry (TP),85.621,579,333,289,3554,35,,290,275,0,0,0,0,10,70,720,604,0.9482758620689655,0,0,0,0.034482758620689655,0,6.762359701475106
3554062,CSD,Larder Lake (TP),227.6201,745,440,352,3554,35,,350,300,0,0,0,0,45,45,670,720,0.8571428571428571,0,0,0,0.12857142857142856,0,3.2729974198236444
3554066,CSD,Gauthier (TP),87.9755,151,73,68,3554,35,,70,65,0,0,0,0,0,NA,1100,NA,0.9285714285714286,0,0,0,0,0,1.71638694863911
3554068,CSD,Kirkland Lake (T),261.2877,7750,4353,3775,3554,35,,3775,2375,115,65,105,160,925,710,780,750,0.6291390728476821,0.017218543046357615,0.02781456953642384,0.0423841059602649,0.24503311258278146,0.030463576158940398,29.66079153362367
3554091,CSD,"Timiskaming, Unorganized, East Part (NO)",248.5485,5,38,4,3554,35,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.020116798129942447
3554094,CSD,"Timiskaming, Unorganized, West Part (NO)",10199.8049,3210,1934,1380,3554,35,,1380,1325,0,0,0,5,5,115,636,650,0.9601449275362319,0,0,0.0036231884057971015,0.0036231884057971015,0,0.31471190198941945
3556014,CSD,Black River-Matheson (TP),1161.8871,2572,1403,1078,3556,35,,1075,950,5,15,5,0,70,125,620,820,0.8837209302325582,0.013953488372093023,0.004651162790697674,0,0.06511627906976744,0.004651162790697674,2.2136402065226477
3556027,CSD,Timmins (CY),2955.3264,41145,19390,17886,3556,35,35586,17890,11650,515,1185,605,1100,2480,2875,1150,940,0.6512017887087759,0.06623812185578536,0.033817775293460035,0.06148686416992733,0.13862493012856344,0.02878703186137507,13.92232005236376
3556031,CSD,Iroquois Falls (T),599.0313,4418,2153,1977,3556,35,,1975,1500,0,140,55,80,195,220,695,725,0.759493670886076,0.07088607594936709,0.027848101265822784,0.04050632911392405,0.09873417721518987,0,7.375240659377899
3556033,CSD,Abitibi 70 (IRI),78.2318,156,76,68,3556,35,,65,55,0,0,0,0,5,NA,NA,NA,0.8461538461538461,0,0,0,0.07692307692307693,0,1.9940740210502632
3556042,CSD,Cochrane (T),537.9017,5390,2540,2316,3556,35,,2315,1540,0,175,30,45,385,325,890,820,0.6652267818574514,0.0755939524838013,0.012958963282937365,0.019438444924406047,0.16630669546436286,0,10.020418228832517
3556048,CSD,Smooth Rock Falls (T),199.7263,1200,650,582,3556,35,,580,500,0,40,5,5,25,60,580,750,0.8620689655172413,0.06896551724137931,0.008620689655172414,0.008620689655172414,0.04310344827586207,0,6.00822225215207
3556052,CSD,Fauquier-Strickland (TP),1010.4496,467,278,227,3556,35,,225,200,0,0,0,0,25,20,444,700,0.8888888888888888,0,0,0,0.1111111111111111,0,0.46217050311069446
3556056,CSD,Moonbeam (TP),234.4636,1157,759,524,3556,35,,525,515,0,5,0,0,0,40,810,930,0.9809523809523809,0.009523809523809525,0,0,0,0,4.934667897277018
3556066,CSD,Kapuskasing (T),83.9818,8057,4134,3790,3556,35,,3790,2355,100,155,60,195,915,500,820,740,0.6213720316622692,0.040897097625329816,0.0158311345646438,0.051451187335092345,0.24142480211081793,0.026385224274406333,95.93745311484155
3556070,CSD,Val Rita-Harty (TP),378.8892,757,382,326,3556,35,,325,285,0,0,15,0,0,25,850,790,0.8769230769230769,0,0.046153846153846156,0,0,0,1.9979455735344263
3556073,CSD,Opasatika (TP),327.0935,200,110,101,3556,35,,100,95,0,5,0,0,0,NA,424,NA,0.95,0.05,0,0,0,0,0.6114459626987391
3556076,CSD,Hearst (T),98.0598,4794,2373,2254,3556,35,,2255,1335,0,90,120,155,495,295,860,705,0.5920177383592018,0.03991130820399113,0.05321507760532151,0.06873614190687362,0.21951219512195122,0,48.88853536311516
3556077,CSD,Mattice-Val Côté (TP),412.8052,542,260,241,3556,35,,245,230,0,0,0,10,5,0,572,NA,0.9387755102040817,0,0,0.04081632653061224,0.02040816326530612,0,1.3129679567989938
3556091,CSD,"Cochrane, Unorganized, South West Part (NO)",552.1833,5,38,4,3556,35,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.009054964175845231
3556092,CSD,"Cochrane, Unorganized, North Part (NO)",130291.6337,2546,1494,1035,3556,35,,1035,945,0,15,20,20,5,85,765,624,0.9130434782608695,0.014492753623188406,0.01932367149758454,0.01932367149758454,0.004830917874396135,0,0.019540778848949225
3556093,CSD,Fort Albany (Part) 67 (IRI),3.5187,775,237,200,3556,35,,200,165,0,30,5,0,0,0,NA,NA,0.825,0.15,0.025,0,0,0,220.2517975388638
3556094,CSD,Factory Island 1 (IRI),3.2477,1376,462,398,3556,35,,400,335,0,20,20,15,0,0,NA,NA,0.8375,0.05,0.05,0.0375,0,0,423.68445361332635
3556095,CSD,Constance Lake 92 (IRI),25.6923,741,242,228,3556,35,,230,185,0,15,30,0,0,0,NA,NA,0.8043478260869565,0.06521739130434782,0.13043478260869565,0,0,0,28.841326000397007
3556096,CSD,Moose Factory 68 (IRI),169.1581,0,0,0,3556,35,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
3556098,CSD,"Cochrane, Unorganized, South East Part (NO)",53.4596,25,19,15,3556,35,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4676428555395102
3556100,CSD,Flying Post 73 (IRI),58.1746,0,0,0,3556,35,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
3556102,CSD,New Post 69A (IRI),1.2863,128,38,35,3556,35,,35,25,0,10,5,0,0,NA,NA,NA,0.7142857142857143,0.2857142857142857,0.14285714285714285,0,0,0,99.5102231205784
3556106,CSD,Moosonee (TV),547.826,1512,629,487,3556,35,,490,335,0,80,5,35,30,60,1220,900,0.6836734693877551,0.16326530612244897,0.01020408163265306,0.07142857142857142,0.061224489795918366,0,2.7600004380953074
3557001,CSD,Jocelyn (TP),130.4344,314,360,175,3557,35,,175,175,0,0,0,0,0,25,680,NA,1,0,0,0,0,0,2.407340394865158
3557004,CSD,Hilton (TP),114.7674,382,335,162,3557,35,,160,160,0,0,0,0,0,0,632,NA,1,0,0,0,0,0,3.3284713254809293
3557006,CSD,Hilton Beach (VL),2.5183,198,134,98,3557,35,,95,80,0,0,0,0,15,NA,890,NA,0.8421052631578947,0,0,0,0.15789473684210525,0,78.62446888774173
3557008,CSD,St. Joseph (TP),127.6514,1426,909,612,3557,35,,615,580,0,0,25,0,5,100,880,830,0.943089430894309,0,0.04065040650406504,0,0.008130081300813009,0,11.171048652815402
3557011,CSD,Laird (TP),103.2549,1121,560,470,3557,35,35590,470,470,0,0,0,0,0,40,990,NA,1,0,0,0,0,0,10.85662762735715
3557014,CSD,Tarbutt and Tarbutt Additional (TP),52.7917,573,398,239,3557,35,,240,240,0,0,0,0,0,20,930,NA,1,0,0,0,0,0,10.85397893987123
3557016,CSD,Johnson (TP),119.4744,749,422,272,3557,35,,275,265,0,0,0,0,0,20,645,NA,0.9636363636363636,0,0,0,0,0,6.269125436076682
3557019,CSD,Plummer Additional (TP),219.2418,757,519,328,3557,35,,330,325,0,0,0,0,0,55,604,NA,0.9848484848484849,0,0,0,0,0,3.4528087253434334
3557021,CSD,Bruce Mines (T),6.0867000000000004,582,293,263,3557,35,,265,235,0,0,0,0,20,25,695,600,0.8867924528301887,0,0,0,0.07547169811320754,0,95.61831534328947
3557026,CSD,Thessalon 12 (IRI),9.574,151,71,59,3557,35,,60,60,0,0,0,0,0,NA,NA,NA,1,0,0,0,0,0,15.771882180906623
3557028,CSD,Thessalon (T),4.3829,1260,600,559,3557,35,,560,455,0,5,0,25,65,80,592,660,0.8125,0.008928571428571428,0,0.044642857142857144,0.11607142857142858,0,287.48089164708296
3557035,CSD,Huron Shores (MU),451.8745,1860,1171,834,3557,35,,830,795,0,5,5,10,15,75,580,730,0.95783132530120485,0.006024096385542169,0.006024096385542169,0.012048192771084338,0.018072289156626505,0,4.11618712717801
3557038,CSD,Blind River (T),513.98,3422,2207,1600,3557,35,,1600,1245,0,75,10,80,170,205,720,775,0.778125,0.046875,0.00625,0.05,0.10625,0,6.657846608817463
3557039,CSD,Spanish (T),106.8961,670,392,322,3557,35,,325,290,0,0,5,25,5,70,548,556,0.8923076923076924,0,0.015384615384615385,0.07692307692307693,0.015384615384615385,0,6.267768421860105
3557040,CSD,The North Shore (TP),230.1653,531,365,249,3557,35,,250,235,0,0,0,5,0,0,576,NA,0.94,0,0,0.02,0,0,2.3070375942854984
3557041,CSD,Elliot Lake (CY),696.0558,11372,6275,5839,3557,35,35582,5840,2630,575,1100,600,55,880,1155,612,800,0.4503424657534247,0.18835616438356165,0.10273972602739725,0.009417808219178082,0.1506849315068493,0.09845890410958905,16.33777062126341
3557051,CSD,"Macdonald, Meredith and Aberdeen Additional (TP)",163.2557,1513,803,603,3557,35,35590,600,580,0,5,0,15,0,55,880,870,0.9666666666666667,0.008333333333333333,0,0.025,0,0,9.267670286550485
3557061,CSD,Sault Ste. Marie (CY),221.9912,72051,34818,32530,3557,35,35590,32530,21150,2060,1810,945,1425,4965,5215,910,890,0.6501690747002766,0.055640946818321546,0.029050107592991085,0.04380571779895481,0.1526283430679373,0.06332616046726099,324.56691976979266
3557066,CSD,Prince (TP),84.9786,975,462,394,3557,35,35590,395,390,0,0,0,0,0,20,800,NA,0.9873417721518988,0,0,0,0,0,11.473476851819164
3557071,CSD,Sagamok (IRI),96.8279,1110,408,385,3557,35,,385,300,0,35,40,0,10,0,NA,NA,0.7792207792207793,0.09090909090909091,0.1038961038961039,0,0.025974025974025976,0,11.463638062996306
3557072,CSD,Serpent River 7 (IRI),76.1413,351,151,145,3557,35,,145,125,0,20,0,0,0,0,NA,NA,0.8620689655172413,0.13793103448275862,0,0,0,0,4.609850370298379
3557073,CSD,Mississagi River 8 (IRI),18.2616,414,176,173,3557,35,,175,160,0,5,0,0,0,0,NA,NA,0.9142857142857143,0.02857142857142857,0,0,0,0,22.670521750558546
3557074,CSD,Garden River 14 (IRI),213.7053,1071,458,419,3557,35,35590,415,400,0,15,0,5,0,0,NA,NA,0.963855421686747,0.03614457831325301,0,0.012048192771084338,0,0,5.011574350285183
3557075,CSD,Rankin Location 15D (IRI),15.3923,0,0,0,3557,35,35590,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
3557076,CSD,Wawa (MU),411.8873,2705,1377,1213,3557,35,,1215,990,5,25,35,5,135,110,860,670,0.8148148148148148,0.0205761316872428,0.02880658436213992,0.00411522633744856,0.1111111111111111,0.00411522633744856,6.567330432377983
3557077,CSD,Goulais Bay 15A (IRI),6.7056,0,0,0,3557,35,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
3557078,CSD,Gros Cap 49 (IRI),34.1179,63,38,35,3557,35,,35,25,0,0,5,0,0,NA,NA,NA,0.7142857142857143,0,0.14285714285714285,0,0,0,1.8465380342869873
3557079,CSD,Dubreuilville (TP),87.5281,576,284,248,3557,35,,245,190,0,35,10,0,10,45,650,710,0.7755102040816326,0.14285714285714285,0.04081632653061224,0,0.04081632653061224,0,6.580743783996225
3557091,CSD,White River (TP),95.5535,557,333,270,3557,35,,270,185,0,40,0,0,45,30,564,650,0.6851851851851852,0.14814814814814814,0,0,0.16666666666666666,0,5.829195162919202
3557092,CSD,Obadjiwan 15E (IRI),0.7079,0,0,0,3557,35,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
3557094,CSD,"Algoma, Unorganized, South East Part (NO)",43.1748,5,1,1,3557,35,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11580829557982898
3557095,CSD,"Algoma, Unorganized, North Part (NO)",43618.9493,6050,5019,2773,3557,35,,2775,2515,0,10,0,0,10,225,544,765,0.9063063063063063,0.0036036036036036037,0,0,0.0036036036036036037,0,0.1387011860003698
3557096,CSD,Hornepayne (TP),203.0363,968,515,439,3557,35,,440,385,0,5,0,15,40,65,960,800,0.875,0.011363636363636364,0,0.03409090909090909,0.09090909090909091,0,4.7676203713326135
3558001,CSD,Neebing (MU),873.7821,2241,1205,942,3558,35,35595,940,930,0,0,0,0,0,50,930,665,0.9893617021276596,0,0,0,0,0,2.564712644033335
3558003,CSD,Fort William 52 (IRI),58.4978,964,391,361,3558,35,35595,365,295,0,0,5,0,0,0,NA,NA,0.8082191780821918,0,0.0136986301369863,0,0,0,16.479252211194268
3558004,CSD,Thunder Bay (CY),327.7716,108843,50995,48405,3558,35,35595,48405,31685,2575,2075,1445,2430,7865,7700,950,970,0.6545811383121578,0.042867472368556966,0.029852287986778227,0.05020142547257515,0.16248321454395206,0.05319698378266708,332.0696484991378
3558011,CSD,Oliver Paipoonge (MU),350.51,6035,2390,2323,3558,35,35595,2320,2150,0,20,40,5,50,240,1020,820,0.9267241379310345,0.008620689655172414,0.017241379310344827,0.0021551724137931034,0.021551724137931036,0,17.217768394624976
3558012,CSD,Gillies (TP),92.6764,441,208,186,3558,35,35595,190,175,0,0,0,0,0,0,870,NA,0.9210526315789473,0,0,0,0,0,4.758492992822337
3558016,CSD,O'Connor (TP),108.5557,689,283,274,3558,35,35595,275,270,0,0,0,0,0,0,1340,NA,0.9818181818181818,0,0,0,0,0,6.3469721074066126
3558019,CSD,Conmee (TP),167.6493,798,317,296,3558,35,35595,300,285,0,0,0,0,5,25,1050,NA,0.95,0,0,0,0.016666666666666666,0,4.75993636716646
3558028,CSD,Shuniah (MU),571.3443,3247,2088,1425,3558,35,35595,1425,1385,0,0,0,0,0,110,820,1200,0.9719298245614035,0,0,0,0,0,5.683088113419527
3558034,CSD,Dorion (TP),211.2519,375,176,160,3558,35,,160,160,0,0,0,0,0,10,572,NA,1,0,0,0,0,0,1.7751319633101523
3558041,CSD,Red Rock (TP),62.102,895,455,407,3558,35,,410,330,0,35,15,5,20,35,660,830,0.8048780487804879,0.08536585365853659,0.036585365853658534,0.012195121951219513,0.04878048780487805,0,14.411774177965283
3558044,CSD,Nipigon (TP),107.9386,1473,747,663,3558,35,,665,630,0,5,5,10,15,60,528,750,0.9473684210526315,0.007518796992481203,0.007518796992481203,0.015037593984962405,0.022556390977443608,0,13.646647260572214
3558051,CSD,Schreiber (TP),35.8058,1039,612,516,3558,35,,515,440,0,15,0,5,50,60,780,608,0.8543689320388349,0.02912621359223301,0,0.009708737864077669,0.0970873786407767,0,29.017645185975457
3558054,CSD,Terrace Bay (TP),151.4953,1528,793,713,3558,35,,710,615,0,15,15,0,70,90,765,750,0.8661971830985915,0.02112676056338028,0.02112676056338028,0,0.09859154929577464,0,10.086121483636788
3558059,CSD,Marathon (T),167.0282,3138,1602,1412,3558,35,,1415,1045,0,10,55,0,225,95,665,700,0.7385159010600707,0.007067137809187279,0.038869257950530034,0,0.15901060070671377,0,18.78724670444871
3558060,CSD,Pic Mobert North (IRI),1.672,138,61,54,3558,35,,55,50,0,0,0,0,0,NA,NA,NA,0.9090909090909091,0,0,0,0,0,82.53588516746412
3558061,CSD,Pic Mobert South (IRI),0.3162,127,57,48,3558,35,,50,40,0,5,0,0,0,NA,NA,NA,0.8,0.1,0,0,0,0,401.6445287792537
3558062,CSD,Pic River 50 (IRI),4.0299,372,164,141,3558,35,,140,120,0,10,15,0,0,0,NA,NA,0.8571428571428571,0.07142857142857142,0.10714285714285714,0,0,0,92.30998287798705
3558063,CSD,Pays Plat 51 (IRI),2.028,100,37,36,3558,35,,35,35,0,0,0,0,0,NA,NA,NA,1,0,0,0,0,0,49.30966469428008
3558064,CSD,Lake Helen 53A (IRI),0.8638,240,97,91,3558,35,,90,90,0,0,0,0,0,NA,NA,NA,1,0,0,0,0,0,277.8420930771012
3558065,CSD,Gull River 55 (IRI),39.7735,110,90,60,3558,35,,60,50,0,0,0,0,0,NA,NA,NA,0.8333333333333334,0,0,0,0,0,2.765660552880687
3558066,CSD,Manitouwadge (TP),352.1733,1974,1059,920,3558,35,,920,800,0,40,40,10,30,70,720,600,0.8695652173913043,0.043478260869565216,0.043478260869565216,0.010869565217391304,0.03260869565217391,0,5.605194942376381
3558067,CSD,Ginoogaming First Nation (IRI),68.6538,200,65,62,3558,35,,60,55,0,5,0,0,0,NA,NA,NA,0.9166666666666666,0.08333333333333333,0,0,0,0,2.91316722453819
3558068,CSD,Long Lake 58 (IRI),2.7521,410,127,123,3558,35,,125,95,0,10,15,0,0,0,NA,NA,0.76,0.08,0.12,0,0,0,148.9771447258457
3558069,CSD,Rocky Bay 1 (IRI),0.2598,154,72,52,3558,35,,55,50,0,0,0,0,0,NA,NA,NA,0.9090909090909091,0,0,0,0,0,592.7636643571979
3558074,CSD,Sand Point First Nation (IRI),10.7128,5,29,4,3558,35,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4667313867522963
3558075,CSD,Greenstone (MU),2727.0352,4309,2449,1920,3558,35,,1920,1675,0,25,40,25,140,210,675,745,0.8723958333333334,0.013020833333333334,0.020833333333333332,0.013020833333333334,0.07291666666666667,0,1.5801042832157064
3558076,CSD,Aroland (S-É),3.3384,178,58,57,3558,35,,55,55,0,0,0,0,0,NA,NA,NA,1,0,0,0,0,0,53.31895518811407
3558077,CSD,Lake Nipigon (IRI),12.8859,0,0,0,3558,35,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
3558080,CSD,Ojibway Nation of Saugeen (Savant Lake) (IRI),57.0578,88,37,28,3558,35,,25,25,0,0,0,0,0,NA,NA,NA,1,0,0,0,0,0,1.5422957071601078
3558085,CSD,Osnaburgh 63A (IRI),47.4792,233,57,48,3558,35,,45,15,0,0,0,0,0,NA,NA,NA,0.3333333333333333,0,0,0,0,0,4.907412087819509
3558090,CSD,"Thunder Bay, Unorganized (NO)",96255.9194,6221,5671,2784,3558,35,,2785,2610,0,10,5,10,25,260,640,548,0.9371633752244165,0.003590664272890485,0.0017953321364452424,0.003590664272890485,0.008976660682226212,0,0.06462979148480295
3558092,CSD,Red Rock 53 (IRI),2.2437,0,15,0,3558,35,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
3558097,CSD,Whitesand (IRI),2.5556,297,103,90,3558,35,,90,55,0,0,35,0,0,0,NA,NA,0.6111111111111112,0,0.3888888888888889,0,0,0,116.21537016747534
3558100,CSD,Lac des Mille Lacs 22A1 (IRI),17.3228,0,0,0,3558,35,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
3559001,CSD,Atikokan (T),313.6416,2642,1464,1259,3559,35,,1260,1155,0,5,0,20,75,150,650,705,0.9166666666666666,0.003968253968253968,0,0.015873015873015872,0.05952380952380952,0,8.423627477987614
3559011,CSD,Alberton (TP),116.5966,954,355,340,3559,35,,340,320,0,5,5,0,5,30,730,548,0.9411764705882353,0.014705882352941176,0.014705882352941176,0,0.014705882352941176,0,8.182056766663866
3559012,CSD,Fort Frances (T),25.5508,7466,3779,3451,3559,35,,3450,2665,0,55,115,25,525,390,840,800,0.7724637681159421,0.015942028985507246,0.03333333333333333,0.007246376811594203,0.15217391304347827,0,292.2022011052492
3559016,CSD,La Vallee (TP),237.1225,788,379,319,3559,35,,320,300,0,0,0,0,0,0,900,NA,0.9375,0,0,0,0,0,3.323176838975635
3559019,CSD,Emo (TP),202.2797,1204,521,472,3559,35,,475,425,0,10,0,10,20,60,900,500,0.8947368421052632,0.021052631578947368,0,0.021052631578947368,0.042105263157894736,0,5.952154368431435
3559024,CSD,Chapple (TP),558.1508,763,332,265,3559,35,,265,235,0,10,0,0,0,15,700,NA,0.8867924528301887,0.03773584905660377,0,0,0,0,1.3670140757659042
3559026,CSD,Manitou Rapids 11 (IRI),22.7254,300,107,102,3559,35,,100,90,0,5,5,0,5,0,NA,NA,0.9,0.05,0.05,0,0.05,0,13.201087769632217
3559031,CSD,Morley (TP),388.3841,493,235,186,3559,35,,185,180,0,0,0,0,0,0,540,NA,0.972972972972973,0,0,0,0,0,1.2693619537977996
3559040,CSD,Dawson (TP),343.4159,399,274,190,3559,35,,190,185,0,0,0,0,0,0,524,NA,0.9736842105263158,0,0,0,0,0,1.161856512759019
3559042,CSD,Rainy River (T),3.1154,752,398,366,3559,35,,365,305,0,5,0,5,45,45,612,604,0.8356164383561644,0.0136986301369863,0,0.0136986301369863,0.1232876712328767,0,241.38152404185658
3559046,CSD,Assabaska (IRI),8.7056,0,0,0,3559,35,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
3559047,CSD,Lake of the Woods (TP),746.2423,308,454,140,3559,35,,140,125,0,0,0,0,0,NA,484,NA,0.8928571428571429,0,0,0,0,0,0.41273457695978905
3559051,CSD,Big Grassy River 35G (IRI),33.7279,251,88,82,3559,35,,85,85,0,0,0,0,0,0,NA,NA,1,0,0,0,0,0,7.441910110027604
3559052,CSD,Big Island Mainland 93 (IRI),0.4241,5,3,2,3559,35,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.78967224711153
3559053,CSD,Saug-A-Gaw-Sing 1 (IRI),0.6771,136,52,44,3559,35,,40,35,0,0,10,5,0,NA,NA,NA,0.875,0,0.25,0.125,0,0,200.85659429921725
3559060,CSD,Neguaguon Lake 25D (IRI),62.7046,118,56,34,3559,35,,35,25,0,0,5,0,0,NA,NA,NA,0.7142857142857143,0,0.14285714285714285,0,0,0,1.8818396098531847
3559061,CSD,Rainy Lake 18C (IRI),17.9287,125,49,44,3559,35,,45,35,0,0,10,0,0,NA,NA,NA,0.7777777777777778,0,0.2222222222222222,0,0,0,6.972061554937056
3559062,CSD,Agency 1 (IRI),0.4793,0,0,0,3559,35,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
3559063,CSD,Couchiching 16A (IRI),65.4663,633,252,236,3559,35,,235,200,0,10,15,0,15,0,NA,NA,0.851063829787234,0.0425531914893617,0.06382978723404255,0,0.06382978723404255,0,9.669096924677277
3559064,CSD,Rainy Lake 26A (IRI),24.1166,158,47,46,3559,35,,45,40,0,0,0,5,0,NA,NA,NA,0.8888888888888888,0,0,0.1111111111111111,0,0,6.551503943341931
3559066,CSD,Seine River 23A (IRI),15.7154,270,90,85,3559,35,,85,75,0,0,5,0,0,0,NA,NA,0.8823529411764706,0,0.058823529411764705,0,0,0,17.180599921096505
