DA2021,total_occupied_private_dwellings_da,single_detached_houses_da,apartment_in_building_plus_5_da,semi_detached_house_da,row_house_da,apartment_in_duplex_da,apartment_in_building_less_5_da,households_more_than_30_da,median_shelter_costs_owned_da,median_shelter_costs_rented_da,single_detached_houses_pct_da,semi_detached_house_pct_da,row_house_pct_da,apartment_in_duplex_pct_da,apartment_in_building_less_5_pct_da,apartment_in_building_plus_5_pct_da,pop_density_da
35211785,175,165,0,0,0,15,0,45,1580,NA,0.9428571428571428,0,0,0.08571428571428572,0,0,3414.4960362400907
35211788,245,60,0,30,140,5,5,50,2300,NA,0.24489795918367346,0.12244897959183673,0.5714285714285714,0.02040816326530612,0.02040816326530612,0,2589.949449895926
35211790,215,135,0,55,0,20,0,55,2340,NA,0.627906976744186,0.2558139534883721,0,0.09302325581395349,0,0,8072.407045009785
35211791,280,155,0,115,0,10,0,110,2440,NA,0.5535714285714286,0.4107142857142857,0,0.03571428571428571,0,0,9511.76983435048
35211792,185,85,0,10,85,5,0,60,2220,NA,0.4594594594594595,0.05405405405405406,0.4594594594594595,0.02702702702702703,0,0,5993.43185550082
35211793,265,25,0,235,0,0,0,85,2440,2120,0.09433962264150944,0.8867924528301887,0,0,0,0,5577.557755775578
35211794,265,80,0,120,55,5,0,85,2300,1500,0.3018867924528302,0.4528301886792453,0.20754716981132076,0.018867924528301886,0,0,5953.429830081812
35211795,200,105,0,70,25,0,0,45,2000,NA,0.525,0.35,0.125,0,0,0,5406.162464985994
35211796,245,40,0,205,0,0,0,45,2300,NA,0.16326530612244897,0.8367346938775511,0,0,0,0,10165.562913907284
35211797,415,100,0,195,120,0,0,100,2260,1200,0.24096385542168675,0.46987951807228917,0.2891566265060241,0,0,0,4498.669032830523
35211801,140,95,0,0,25,15,0,40,2460,NA,0.6785714285714286,0,0.17857142857142858,0.10714285714285714,0,0,7116.212338593974
35211802,185,105,0,0,40,35,0,40,2120,NA,0.5675675675675675,0,0.21621621621621623,0.1891891891891892,0,0,9188.445667125172
35211803,95,80,0,0,0,10,0,0,870,NA,0.8421052631578947,0,0,0.10526315789473684,0,0,9587.073608617595
35211804,105,75,0,0,0,35,0,25,1700,NA,0.7142857142857143,0,0,0.3333333333333333,0,0,6142.649199417759
35211805,170,110,0,10,0,30,10,60,960,1250,0.6470588235294118,0.058823529411764705,0,0.17647058823529413,0.058823529411764705,0,5601.9900497512435
35211806,125,90,0,0,20,10,0,40,1520,NA,0.72,0,0.16,0.08,0,0,4924.050632911392
35211808,215,60,0,155,0,5,0,65,2200,NA,0.27906976744186046,0.7209302325581395,0,0.023255813953488372,0,0,7407.407407407407
35211809,210,60,0,145,0,5,0,90,2780,1300,0.2857142857142857,0.6904761904761905,0,0.023809523809523808,0,0,8097.609561752988
35211812,2010,1240,0,260,495,10,0,685,3320,2420,0.6169154228855721,0.12935323383084577,0.2462686567164179,0.004975124378109453,0,0,921.2134820247985
35211814,145,40,0,90,0,0,10,40,2220,NA,0.27586206896551724,0.6206896551724138,0,0,0.06896551724137931,0,5082.266910420475
35211815,110,0,0,95,0,0,10,25,2000,2700,0,0.8636363636363636,0,0,0.09090909090909091,0,11613.756613756614
35211816,205,35,0,160,0,5,10,45,2500,2620,0.17073170731707318,0.7804878048780488,0,0.024390243902439025,0.04878048780487805,0,1457.680250783699
35211817,165,15,0,150,0,0,0,30,2000,NA,0.09090909090909091,0.9090909090909091,0,0,0,0,10744.50084602369
35211818,115,55,0,50,0,10,0,40,2240,NA,0.4782608695652174,0.43478260869565216,0,0.08695652173913043,0,0,7820.672478206725
35211819,205,105,0,80,0,10,10,65,2280,NA,0.5121951219512195,0.3902439024390244,0,0.04878048780487805,0.04878048780487805,0,7387.3045078196865
35211820,180,55,0,100,0,10,10,50,2380,1920,0.3055555555555556,0.5555555555555556,0,0.05555555555555555,0.05555555555555555,0,9631.268436578172
35211821,200,105,0,70,0,15,10,50,2500,1330,0.525,0.35,0,0.075,0.05,0,6102.23642172524
35211822,515,140,0,125,210,30,15,120,2000,2540,0.27184466019417475,0.24271844660194175,0.4077669902912621,0.05825242718446602,0.02912621359223301,0,5700.154559505409
35211823,580,60,105,80,280,0,60,230,1820,2200,0.10344827586206896,0.13793103448275862,0.4827586206896552,0,0.10344827586206896,0.1810344827586207,9961.643835616438
35211824,155,125,0,25,0,5,0,15,1920,NA,0.8064516129032258,0.16129032258064516,0,0.03225806451612903,0,0,4263.157894736842
35211825,225,35,0,0,180,5,0,55,1960,2200,0.15555555555555556,0,0.8,0.022222222222222223,0,0,9625.806451612903
35211828,480,0,475,0,0,0,0,180,1800,1510,0,0,0,0,0,0.9895833333333334,28170.103092783505
35211830,735,0,735,0,0,0,0,290,1740,1760,0,0,0,0,0,1,24043.126684636118
35211831,545,30,415,0,0,5,95,180,860,636,0.05504587155963303,0,0,0.009174311926605505,0.1743119266055046,0.7614678899082569,9946.695095948828
35211832,325,25,0,20,265,5,0,85,1920,2240,0.07692307692307693,0.06153846153846154,0.8153846153846154,0.015384615384615385,0,0,2962.5038735667804
35211833,375,135,0,135,90,5,5,105,2220,1860,0.36,0.36,0.24,0.013333333333333334,0.013333333333333334,0,4150.047483380817
35211834,145,0,0,135,0,0,5,20,1900,NA,0,0.9310344827586207,0,0,0.034482758620689655,0,7867.132867132867
35211835,175,65,0,100,0,0,10,60,1840,NA,0.37142857142857144,0.5714285714285714,0,0,0.05714285714285714,0,8897.168405365126
35211836,740,0,0,95,180,0,465,230,2060,2100,0,0.12837837837837837,0.24324324324324326,0,0.6283783783783784,0,7532.626427406199
35211837,340,150,0,185,0,5,0,80,2100,2480,0.4411764705882353,0.5441176470588235,0,0.014705882352941176,0,0,6774.028629856851
35211838,200,155,0,35,0,15,0,45,2220,NA,0.775,0.175,0,0.075,0,0,5699.708454810496
35211839,265,155,0,110,0,5,0,35,2140,2780,0.5849056603773585,0.41509433962264153,0,0.018867924528301886,0,0,8179.591836734694
35211840,395,35,0,130,230,0,0,100,2120,2460,0.08860759493670886,0.3291139240506329,0.5822784810126582,0,0,0,7687.793427230047
35211841,125,35,0,90,0,5,0,25,2060,NA,0.28,0.72,0,0.04,0,0,8486.590038314176
35211842,130,130,0,0,0,0,0,20,2040,NA,1,0,0,0,0,0,7485.029940119761
35211843,395,220,0,115,55,0,5,70,2160,2280,0.5569620253164557,0.2911392405063291,0.13924050632911392,0,0.012658227848101266,0,4480.68397720076
35211844,170,45,0,125,0,0,0,35,2240,NA,0.2647058823529412,0.7352941176470589,0,0,0,0,2312.899586310643
35211845,125,115,0,0,0,10,0,0,1580,NA,0.92,0,0,0.08,0,0,6858.0542264752785
35211847,220,130,0,85,0,5,5,60,2200,NA,0.5909090909090909,0.38636363636363635,0,0.022727272727272728,0.022727272727272728,0,289.08554572271385
35211848,285,170,0,115,0,0,0,55,2500,2380,0.5964912280701754,0.40350877192982454,0,0,0,0,7094.1759603469645
35211849,190,170,0,0,0,15,0,30,2040,NA,0.8947368421052632,0,0,0.07894736842105263,0,0,4457.917261055635
35211850,255,240,0,0,0,10,0,25,1560,NA,0.9411764705882353,0,0,0.0392156862745098,0,0,2459.6159707406277
35211851,195,140,0,0,50,5,0,60,1520,NA,0.717948717948718,0,0.2564102564102564,0.02564102564102564,0,0,1428.8893834854218
35211852,235,180,0,50,0,5,0,45,2280,NA,0.7659574468085106,0.2127659574468085,0,0.02127659574468085,0,0,1892.5126320624713
35211853,260,70,0,120,45,25,0,45,2080,NA,0.2692307692307692,0.46153846153846156,0.17307692307692307,0.09615384615384616,0,0,7872.841444270015
35211854,250,90,0,45,85,30,0,50,2100,1410,0.36,0.18,0.34,0.12,0,0,7599.009900990099
35211855,240,10,0,200,25,0,5,90,2120,2300,0.041666666666666664,0.8333333333333334,0.10416666666666667,0,0.020833333333333332,0,9196.787148594378
35211856,255,150,0,50,55,5,0,55,2360,2940,0.5882352941176471,0.19607843137254902,0.21568627450980393,0.0196078431372549,0,0,2016.372253339078
35211857,295,65,0,220,0,0,0,95,2180,2680,0.22033898305084745,0.7457627118644068,0,0,0,0,9290.42904290429
35211859,225,15,0,195,10,0,5,90,2340,2780,0.06666666666666667,0.8666666666666667,0.044444444444444446,0,0.022222222222222223,0,8447.339847991314
35211860,325,145,0,160,15,5,0,100,2380,2900,0.4461538461538462,0.49230769230769234,0.046153846153846156,0.015384615384615385,0,0,3298.8597189074517
35211861,335,325,0,0,0,5,0,70,1840,NA,0.9701492537313433,0,0,0.014925373134328358,0,0,7496.984318455971
35211863,195,90,0,105,0,5,0,65,2600,NA,0.46153846153846156,0.5384615384615384,0,0.02564102564102564,0,0,1970.802919708029
35211864,225,110,0,60,60,0,0,50,2040,NA,0.4888888888888889,0.26666666666666666,0.26666666666666666,0,0,0,7567.5675675675675
35211868,265,110,0,155,0,0,0,65,2060,2700,0.41509433962264153,0.5849056603773585,0,0,0,0,8943.53369763206
35211871,190,90,0,15,55,25,5,60,2160,2100,0.47368421052631576,0.07894736842105263,0.2894736842105263,0.13157894736842105,0.02631578947368421,0,3971.714790807307
35211873,130,55,0,70,0,0,0,50,2600,1600,0.4230769230769231,0.5384615384615384,0,0,0,0,11122.244488977956
35211874,170,165,0,0,0,10,0,55,2660,NA,0.9705882352941176,0,0,0.058823529411764705,0,0,8479.809976247032
35211875,90,10,0,0,30,25,20,35,2260,NA,0.1111111111111111,0,0.3333333333333333,0.2777777777777778,0.2222222222222222,0,9788.519637462236
35211876,125,25,0,10,0,55,35,35,2300,800,0.2,0.08,0,0.44,0.28,0,10857.142857142857
35211877,110,30,0,15,0,40,20,40,2260,1300,0.2727272727272727,0.13636363636363635,0,0.36363636363636365,0.18181818181818182,0,13923.30383480826
35211878,710,230,0,50,45,295,90,225,2340,1220,0.323943661971831,0.07042253521126761,0.06338028169014084,0.4154929577464789,0.1267605633802817,0,6895.792024675038
35211879,190,125,0,45,0,15,0,55,2240,NA,0.6578947368421053,0.23684210526315788,0,0.07894736842105263,0,0,917.5138334834642
35211880,130,70,0,55,0,15,0,45,2160,NA,0.5384615384615384,0.4230769230769231,0,0.11538461538461539,0,0,9077.429983525535
35211881,110,80,0,15,0,10,0,45,2620,NA,0.7272727272727273,0.13636363636363635,0,0.09090909090909091,0,0,4365.572315882875
35211882,215,120,0,35,0,40,15,65,2760,1210,0.5581395348837209,0.16279069767441862,0,0.18604651162790697,0.06976744186046512,0,10312.849162011174
35211885,105,90,0,0,0,10,0,20,2540,NA,0.8571428571428571,0,0,0.09523809523809523,0,0,5110.410094637224
35211887,100,70,0,20,0,5,0,30,2440,NA,0.7,0.2,0,0.05,0,0,9221.311475409835
35211888,175,120,0,40,10,5,0,50,2640,NA,0.6857142857142857,0.22857142857142856,0.05714285714285714,0.02857142857142857,0,0,9840.116279069767
35211890,165,160,0,0,0,5,0,25,2320,NA,0.9696969696969697,0,0,0.030303030303030304,0,0,6559.251559251559
35211891,185,180,0,0,0,5,0,60,1900,NA,0.972972972972973,0,0,0.02702702702702703,0,0,10197.18309859155
35211892,165,165,0,0,0,0,0,40,2120,NA,1,0,0,0,0,0,5386.64323374341
35211893,185,135,0,40,5,5,0,50,2340,NA,0.7297297297297297,0.21621621621621623,0.02702702702702703,0.02702702702702703,0,0,9338.654503990878
35211894,200,145,0,0,40,15,5,65,2240,NA,0.725,0,0.2,0.075,0.025,0,6675.50839964633
35211895,200,100,0,0,95,10,0,60,2480,2660,0.5,0,0.475,0.05,0,0,5825.892857142858
35211896,330,310,0,20,0,0,0,90,2600,NA,0.9393939393939394,0.06060606060606061,0,0,0,0,6555.446516192345
35211897,145,125,0,20,0,0,0,50,2300,NA,0.8620689655172413,0.13793103448275862,0,0,0,0,5420.207743153919
35211898,205,55,0,140,0,0,5,70,2540,NA,0.2682926829268293,0.6829268292682927,0,0,0.024390243902439025,0,10345.268542199488
35211899,140,40,0,95,0,0,0,35,2500,NA,0.2857142857142857,0.6785714285714286,0,0,0,0,9883.94584139265
35211900,115,80,0,35,0,0,0,40,2960,NA,0.6956521739130435,0.30434782608695654,0,0,0,0,10041.152263374486
35211901,165,100,0,60,0,0,0,70,2620,2460,0.6060606060606061,0.36363636363636365,0,0,0,0,1873.732985809441
35211903,225,200,0,20,0,10,0,45,2420,NA,0.8888888888888888,0.08888888888888889,0,0.044444444444444446,0,0,5469.70539188438
35211904,180,70,0,100,0,5,0,55,2540,NA,0.3888888888888889,0.5555555555555556,0,0.027777777777777776,0,0,7299.107142857143
35211905,165,155,0,10,0,5,0,70,2860,NA,0.9393939393939394,0.06060606060606061,0,0.030303030303030304,0,0,5416.991426344505
35211906,230,45,0,180,0,10,0,90,2180,2240,0.1956521739130435,0.782608695652174,0,0.043478260869565216,0,0,7052.270779777206
35211907,210,80,0,40,80,5,0,70,2400,NA,0.38095238095238093,0.19047619047619047,0.38095238095238093,0.023809523809523808,0,0,4260.820685778527
35211908,150,105,0,20,0,20,0,40,2600,NA,0.7,0.13333333333333333,0,0.13333333333333333,0,0,8985.270049099836
35211909,185,165,0,0,0,15,0,65,2520,1210,0.8918918918918919,0,0,0.08108108108108109,0,0,6875
35211910,220,120,0,45,25,25,5,65,2320,1400,0.5454545454545454,0.20454545454545456,0.11363636363636363,0.11363636363636363,0.022727272727272728,0,9542.98150163221
35211911,315,270,0,25,0,20,0,70,2060,NA,0.8571428571428571,0.07936507936507936,0,0.06349206349206349,0,0,3845.9109567413957
35211912,115,115,0,0,0,5,0,45,2820,NA,1,0,0,0.043478260869565216,0,0,8139.904610492846
35211913,200,130,0,60,5,0,5,70,2440,NA,0.65,0.3,0.025,0,0.025,0,3250.327653997379
35211914,160,95,0,0,65,0,0,30,2280,NA,0.59375,0,0.40625,0,0,0,7946.428571428572
35211915,250,205,0,0,45,0,0,65,2240,NA,0.82,0,0.18,0,0,0,6835.347432024169
35211916,190,185,0,0,0,0,0,55,2480,NA,0.9736842105263158,0,0,0,0,0,7429.718875502009
35211919,155,150,0,0,0,5,0,30,2620,NA,0.967741935483871,0,0,0.03225806451612903,0,0,8479.38144329897
35211920,125,125,0,0,0,0,0,35,2280,NA,1,0,0,0,0,0,6002.728512960436
35211921,160,160,0,0,0,0,0,50,2860,NA,1,0,0,0,0,0,7866.3540445486515
35211923,215,15,0,135,45,0,15,75,2400,NA,0.06976744186046512,0.627906976744186,0.20930232558139536,0,0.06976744186046512,0,9222.462203023759
35211924,140,40,0,80,0,5,15,25,1900,NA,0.2857142857142857,0.5714285714285714,0,0.03571428571428571,0.10714285714285714,0,10497.131931166348
35211925,95,35,0,35,0,20,0,0,1540,NA,0.3684210526315789,0.3684210526315789,0,0.21052631578947367,0,0,4688.311688311688
35211926,115,15,0,95,0,0,0,20,2240,NA,0.13043478260869565,0.8260869565217391,0,0,0,0,11837.270341207348
35211927,215,50,0,155,0,0,5,40,2560,2580,0.23255813953488372,0.7209302325581395,0,0,0.023255813953488372,0,5727.0233196159115
35211928,85,80,0,0,0,5,0,0,2400,NA,0.9411764705882353,0,0,0.058823529411764705,0,0,8071.979434447301
35211930,185,170,0,0,0,15,0,50,2000,NA,0.918918918918919,0,0,0.08108108108108109,0,0,6916.752312435766
35211931,140,95,0,0,35,5,0,15,1920,NA,0.6785714285714286,0,0.25,0.03571428571428571,0,0,409.5588235294117
35211932,165,120,0,0,40,10,0,25,1980,NA,0.7272727272727273,0,0.24242424242424243,0.06060606060606061,0,0,6623.931623931624
35211933,195,185,0,0,0,10,0,40,2020,NA,0.9487179487179487,0,0,0.05128205128205128,0,0,6460.573476702509
35211934,210,185,0,0,0,20,5,45,1860,NA,0.8809523809523809,0,0,0.09523809523809523,0.023809523809523808,0,5341.909275558564
35211935,170,160,0,0,0,10,0,45,1440,NA,0.9411764705882353,0,0,0.058823529411764705,0,0,5844.385499557913
35211936,130,130,0,0,0,0,0,15,3680,NA,1,0,0,0,0,0,3268.817204301075
35211937,525,500,0,5,10,5,0,165,3040,NA,0.9523809523809523,0.009523809523809525,0.01904761904761905,0.009523809523809525,0,0,1533.010405453893
35211938,290,35,160,0,0,0,90,115,2200,1300,0.1206896551724138,0,0,0,0.3103448275862069,0.5517241379310345,5817.273376159886
35211939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
35211940,305,0,305,0,0,0,0,155,NA,1400,0,0,0,0,0,1,5014.961101137043
35211942,190,140,0,25,5,15,5,35,1220,NA,0.7368421052631579,0.13157894736842105,0.02631578947368421,0.07894736842105263,0.02631578947368421,0,5123.26656394453
35211944,185,80,5,40,65,0,0,50,2120,NA,0.43243243243243246,0.21621621621621623,0.35135135135135137,0,0,0.02702702702702703,7551.25284738041
35211945,125,60,0,60,0,0,5,25,1820,NA,0.48,0.48,0,0,0.04,0,8519.23076923077
35211946,260,0,240,0,20,0,0,40,NA,1050,0,0,0.07692307692307693,0,0,0.9230769230769231,18542.199488491045
35211947,170,0,0,0,175,0,0,70,1980,2340,0,0,1.0294117647058822,0,0,0,2290.4062229904926
35211948,230,205,0,0,0,20,0,45,1550,NA,0.8913043478260869,0,0,0.08695652173913043,0,0,3297.7850697292865
35211949,530,50,0,50,90,5,335,240,1980,2180,0.09433962264150944,0.09433962264150944,0.16981132075471697,0.009433962264150943,0.6320754716981132,0,10952.738184546137
35211950,160,60,0,85,10,5,0,55,2120,2900,0.375,0.53125,0.0625,0.03125,0,0,4052.728387492336
35211951,165,35,0,20,110,0,0,60,1960,2620,0.21212121212121213,0.12121212121212122,0.6666666666666666,0,0,0,7339.331619537275
35211952,125,85,0,40,0,0,0,45,2640,NA,0.68,0.32,0,0,0,0,2903.621853898097
35211953,130,120,0,5,0,0,0,25,1740,NA,0.9230769230769231,0.038461538461538464,0,0,0,0,7183.0985915492965
35211954,175,110,0,60,0,0,0,50,2420,2960,0.6285714285714286,0.34285714285714286,0,0,0,0,8261.933904528765
35211955,200,20,0,35,140,5,0,45,2280,NA,0.1,0.175,0.7,0.025,0,0,9333.333333333334
35211956,190,90,0,90,15,0,0,65,2080,NA,0.47368421052631576,0.47368421052631576,0.07894736842105263,0,0,0,7905.982905982905
35211957,175,20,0,80,75,0,5,45,2380,NA,0.11428571428571428,0.45714285714285713,0.42857142857142855,0,0.02857142857142857,0,924.110893307197
35211958,150,150,0,0,0,5,0,25,1570,NA,1,0,0,0.03333333333333333,0,0,7277.35368956743
35211959,165,105,0,55,0,0,0,20,2400,NA,0.6363636363636364,0.3333333333333333,0,0,0,0,6843.971631205674
35211960,130,35,0,90,0,5,0,40,2400,NA,0.2692307692307692,0.6923076923076923,0,0.038461538461538464,0,0,2012.8087831655994
35211961,130,125,0,0,0,0,0,30,2080,NA,0.9615384615384616,0,0,0,0,0,3299.8454404945905
35211962,365,295,0,50,0,0,20,70,2000,1520,0.8082191780821918,0.136986301369863,0,0,0.0547945205479452,0,1114.4071986551962
35211963,2100,1550,0,280,240,20,0,610,2740,2620,0.7380952380952381,0.13333333333333333,0.11428571428571428,0.009523809523809525,0,0,2431.278356018148
35211964,140,140,0,0,0,0,0,0,1960,NA,1,0,0,0,0,0,5051.867219917012
35211965,115,0,0,110,0,0,5,30,2300,NA,0,0.9565217391304348,0,0,0.043478260869565216,0,9200.819672131147
35211966,130,60,0,70,0,0,0,35,2220,NA,0.46153846153846156,0.5384615384615384,0,0,0,0,10119.760479041917
35211967,170,110,0,60,0,0,0,40,2100,NA,0.6470588235294118,0.35294117647058826,0,0,0,0,7933.673469387755
35211968,205,0,0,90,110,0,0,65,2240,2260,0,0.43902439024390244,0.5365853658536586,0,0,0,2882.249560632689
35211969,150,45,0,50,40,10,0,50,1960,2700,0.3,0.3333333333333333,0.26666666666666666,0.06666666666666667,0,0,6737.33804475854
35211970,185,120,0,55,10,5,0,25,2080,NA,0.6486486486486487,0.2972972972972973,0.05405405405405406,0.02702702702702703,0,0,7145.769622833843
35211971,175,65,0,75,30,5,0,55,2080,2340,0.37142857142857144,0.42857142857142855,0.17142857142857143,0.02857142857142857,0,0,8208.23244552058
35211972,640,30,0,35,425,0,145,195,2040,2100,0.046875,0.0546875,0.6640625,0,0.2265625,0,11553.337492202121
35211975,205,55,0,45,95,10,0,65,2080,1760,0.2682926829268293,0.21951219512195122,0.4634146341463415,0.04878048780487805,0,0,2350.9316770186333
35211976,115,85,0,20,0,0,10,40,3020,NA,0.7391304347826086,0.17391304347826086,0,0,0.08695652173913043,0,8457.142857142857
35211977,105,15,0,75,5,0,10,30,2140,NA,0.14285714285714285,0.7142857142857143,0.047619047619047616,0,0.09523809523809523,0,11007.751937984496
35211978,170,65,0,0,90,5,0,55,2160,NA,0.38235294117647056,0,0.5294117647058824,0.029411764705882353,0,0,2879.695155144257
35211979,420,5,0,110,295,0,0,75,1420,2700,0.011904761904761904,0.2619047619047619,0.7023809523809523,0,0,0,6182.278481012658
35211981,1955,0,1955,0,0,0,0,945,1780,2200,0,0,0,0,0,1,62781.954887218046
35211983,610,10,560,0,25,0,10,255,1480,1350,0.01639344262295082,0,0.040983606557377046,0,0.01639344262295082,0.9180327868852459,7045.338767193071
35211984,195,55,0,135,0,0,0,30,1900,NA,0.28205128205128205,0.6923076923076923,0,0,0,0,7184.343434343434
35211985,280,245,0,30,0,5,0,45,2280,NA,0.875,0.10714285714285714,0,0.017857142857142856,0,0,716.5109034267913
35211986,265,80,0,120,60,0,0,70,2160,2280,0.3018867924528302,0.4528301886792453,0.22641509433962265,0,0,0,4575.129533678756
35211987,210,175,0,35,0,0,0,35,2420,NA,0.8333333333333334,0.16666666666666666,0,0,0,0,3822.8699551569507
35211988,145,145,0,0,0,0,0,20,2020,NA,1,0,0,0,0,0,7214.19185282523
35211989,585,395,0,135,55,5,0,125,1920,NA,0.6752136752136753,0.23076923076923078,0.09401709401709402,0.008547008547008548,0,0,243.26605786202134
35211990,80,0,0,0,70,0,0,0,2080,NA,0,0,0.875,0,0,0,10433.070866141732
35211991,120,120,0,0,0,0,0,35,2900,NA,1,0,0,0,0,0,814.6964856230031
35211993,85,80,0,0,0,5,0,0,1140,NA,0.9411764705882353,0,0,0.058823529411764705,0,0,2750
35211995,135,120,0,0,0,10,0,45,2040,NA,0.8888888888888888,0,0,0.07407407407407407,0,0,3776.1069340016707
35211996,160,145,0,0,0,10,0,40,2100,NA,0.90625,0,0,0.0625,0,0,2196.153846153846
35211997,115,110,0,0,0,5,0,15,2180,NA,0.9565217391304348,0,0,0.043478260869565216,0,0,7084.745762711865
35211998,130,25,0,100,0,0,0,45,2240,NA,0.19230769230769232,0.7692307692307693,0,0,0,0,9450.10183299389
35211999,80,5,0,45,20,0,0,0,1640,NA,0.0625,0.5625,0.25,0,0,0,11952.191235059761
35212000,120,90,0,10,0,25,0,25,1920,NA,0.75,0.08333333333333333,0,0.20833333333333334,0,0,10123.966942148762
35212001,135,110,0,0,0,25,0,45,2500,NA,0.8148148148148148,0,0,0.18518518518518517,0,0,6914.600550964187
35212002,50,25,0,0,0,25,0,NA,2800,NA,0.5,0,0,0.5,0,0,9733.333333333334
35212003,65,55,0,0,0,5,0,NA,1680,NA,0.8461538461538461,0,0,0.07692307692307693,0,0,7269.938650306749
35212004,75,65,0,0,0,15,0,25,1780,NA,0.8666666666666667,0,0,0.2,0,0,7635.869565217391
35212005,205,190,0,0,0,10,5,45,1840,NA,0.926829268292683,0,0,0.04878048780487805,0.024390243902439025,0,854.2054030405775
35212006,95,90,0,0,0,5,0,15,2720,NA,0.9473684210526315,0,0,0.05263157894736842,0,0,3182.222222222222
35212007,945,5,925,10,0,5,0,365,1900,1940,0.005291005291005291,0.010582010582010581,0,0.005291005291005291,0,0.9788359788359788,15440.37412314887
